id_educ,Year,PrimaryClassEnrollment(%),SecondaryClassEnrollment(%),id_country
580,2016,113.988166809082,98.1463775634766,48
581,2002,111.991317749023,36.277759552002,49
582,2003,110.33235168457,40.0665817260742,49
583,2004,108.185089111328,44.0077514648438,49
584,2005,,,49
585,2006,,,49
586,2007,103.973182678223,,49
587,2008,108.641242980957,,49
588,2009,,,49
589,2010,,,49
590,2011,108.02465057373,,49
591,2012,,,49
592,2013,107.031791687012,59.9824714660645,49
593,2014,104.974891662598,61.0905685424805,49
594,2015,,,49
595,2016,,,49
596,2002,103.090797424316,38.0199584960938,50
597,2003,97.4036865234375,39.2679595947266,50
598,2004,108.51448059082,44.4367599487305,50
599,2005,107.491996765137,,50
600,2006,107.463256835938,,50
601,2007,104.626998901367,,50
602,2008,102.011207580566,,50
603,2009,105.313140869141,,50
604,2010,106.912292480469,,50
605,2011,106.886100769043,,50
606,2012,104.163459777832,52.1188583374023,50
607,2013,,,50
608,2014,,,50
609,2015,,,50
610,2016,,,50
611,2002,111.710693359375,70.7609329223633,53
612,2003,,,53
613,2004,115.407470703125,82.4993896484375,53
614,2005,112.971038818359,84.3642272949219,53
615,2006,114.784538269043,91.0082626342773,53
616,2007,114.013298034668,92.075080871582,53
617,2008,115.487319946289,93.1431579589844,53
618,2009,117.031303405762,99.6459732055664,53
619,2010,116.993942260742,102.185569763184,53
620,2011,115.977272033691,104.565498352051,53
621,2012,114.557228088379,107.953689575195,53
622,2013,111.835388183594,114.638679504395,53
623,2014,110.787132263184,120.327590942383,53
624,2015,109.817413330078,123.086059570313,53
625,2016,109.969100952148,126.05396270752,53
626,2002,75.8875198364258,,54
627,2003,71.4745635986328,,54
628,2004,,,54
629,2005,,,54
630,2006,68.3357925415039,,54
631,2007,68.8434677124023,,54
632,2008,72.7777481079102,,54
633,2009,72.1433410644531,,54
634,2010,,,54
635,2011,80.6411514282227,,54
636,2012,83.9546432495117,,54
637,2013,85.3283462524414,,54
638,2014,88.1207275390625,39.6233901977539,54
639,2015,91.8023223876953,43.2886009216309,54
640,2016,96.7121200561523,46.0967597961426,54
641,2002,99.7809982299805,86.8680267333984,55
642,2003,101.755783081055,88.344596862793,55
643,2004,,,55
644,2005,103.345443725586,93.1699523925781,55
645,2006,100.703247070313,94.9340286254883,55
646,2007,97.7231292724609,96.601806640625,55
647,2008,93.8475189208984,98.3743133544922,55
648,2009,91.7862777709961,99.8512802124023,55
649,2010,91.9459686279297,99.9035720825195,55
650,2011,93.537727355957,99.1914978027344,55
651,2012,95.8506393432617,99.1095199584961,55
652,2013,98.4079132080078,99.5771102905273,55
653,2014,98.9795532226563,98.727897644043,55
654,2015,98.0398712158203,98.2320098876953,55
655,2016,95.3957138061523,97.757568359375,55
656,2002,,,57
657,2003,,,57
658,2004,,,57
659,2005,,,57
660,2006,,,57
661,2007,,,57
662,2008,,,57
663,2009,,,57
664,2010,,,57
665,2011,,,57
666,2012,,,57
667,2013,172.857147216797,87.4912261962891,57
668,2014,,,57
669,2015,,,57
670,2016,,,57
671,2002,97.7734527587891,96.9152069091797,58
672,2003,97.6105117797852,98.4242630004883,58
673,2004,97.745231628418,97.7151184082031,58
674,2005,100.857948303223,96.5432815551758,58
675,2006,102.386909484863,96.5981521606445,58
676,2007,102.473838806152,97.7791519165039,58
677,2008,103.351707458496,98.3290405273438,58
678,2009,105.364761352539,98.3875579833984,58
679,2010,101.624328613281,91.440803527832,58
680,2011,101.200538635254,92.8256225585938,58
681,2012,100.175346374512,95.2998504638672,58
682,2013,99.7619781494141,98.3116912841797,58
683,2014,99.152717590332,99.4167327880859,58
684,2015,99.3001174926758,99.7783126831055,58
685,2016,,,58
686,2002,101.550216674805,95.498161315918,59
687,2003,99.0257873535156,96.4860687255859,59
688,2004,98.5944213867188,95.438850402832,59
689,2005,99.2125396728516,95.6679534912109,59
690,2006,99.9936599731445,96.0351715087891,59
691,2007,103.184577941895,94.9588088989258,59
692,2008,105.738487243652,94.1531066894531,59
693,2009,105.979446411133,93.8560485839844,59
694,2010,103.809310913086,94.6606979370117,59
695,2011,100.758911132813,95.7967376708984,59
696,2012,99.348030090332,96.7719268798828,59
697,2013,98.7073211669922,103.958610534668,59
698,2014,98.6323928833008,104.646461486816,59
699,2015,99.4979782104492,105.047462463379,59
700,2016,,,59
701,2002,67.0098037719727,,51
702,2003,,,51
703,2004,,,51
704,2005,,,51
705,2006,,,51
706,2007,93.1673431396484,36.6198883056641,51
707,2008,101.506622314453,39.4702301025391,51
708,2009,100.553726196289,41.529670715332,51
709,2010,100.062049865723,41.236011505127,51
710,2011,101.225959777832,43.3478202819824,51
711,2012,105.55689239502,43.2530288696289,51
712,2013,106.619003295898,42.9345207214355,51
713,2014,110.243690490723,45.529541015625,51
714,2015,108.04337310791,46.1941909790039,51
715,2016,,,51
716,2002,103.322608947754,126.258392333984,60
717,2003,,126.40030670166,60
718,2004,100.732330322266,123.585189819336,60
719,2005,98.7315902709961,124.099716186523,60
720,2006,99.3014373779297,119.999839782715,60
721,2007,100.014427185059,118.758583068848,60
722,2008,99.6140670776367,117.84008026123,60
723,2009,99.5639114379883,117.973930358887,60
724,2010,99.5807800292969,119.495719909668,60
725,2011,100.780670166016,122.699020385742,60
726,2012,101.358299255371,123.408386230469,60
727,2013,101.550170898438,129.343475341797,60
728,2014,101.300369262695,129.336334228516,60
729,2015,101.461723327637,130.258605957031,60
730,2016,101.804832458496,129.119491577148,60
731,2013,63.8249893188477,42.0056610107422,61
732,2014,65.1153564453125,42.8000183105469,61
733,2015,64.2113876342773,43.2943687438965,61
734,2016,63.5365715026855,44.4960784912109,61
735,2002,108.227409362793,110.342796325684,62
736,2003,103.99681854248,114.27725982666,62
737,2004,100.335403442383,109.746070861816,62
738,2005,99.3998718261719,107.352096557617,62
739,2006,98.0849685668945,104.399436950684,62
740,2007,99.6770782470703,102.888191223145,62
741,2008,101.307350158691,100.564117431641,62
742,2009,104.733428955078,100.627700805664,62
743,2010,108.811340332031,96.9340972900391,62
744,2011,114.041481018066,96.7295989990234,62
745,2012,119.012130737305,,62
746,2013,118.273582458496,,62
747,2014,117.949111938477,97.1021881103516,62
748,2015,116.012321472168,100.487892150879,62
749,2016,112.333183288574,,62
750,2002,115.374931335449,67.1970596313477,63
751,2003,112.874031066895,,63
752,2004,105.170822143555,68.2000198364258,63
753,2005,105.976531982422,69.7449798583984,63
754,2006,101.688621520996,,63
755,2007,111.910026550293,78.0833969116211,63
756,2008,107.729583740234,76.747673034668,63
757,2009,109.543449401855,78.5786666870117,63
758,2010,107.44603729248,76.0155868530273,63
759,2011,105.835502624512,75.6277618408203,63
760,2012,102.91593170166,76.3899612426758,63
761,2013,102.929763793945,77.5978775024414,63
762,2014,100.65453338623,78.3569030761719,63
763,2015,103.490707397461,77.8208465576172,63
764,2016,101.753852844238,77.1657409667969,63
765,2002,108.70157623291,43.1412086486816,221
766,2003,102.730346679688,46.0603218078613,221
767,2004,96.803352355957,54.2892990112305,221
768,2005,89.2818603515625,52.4783096313477,221
769,2006,,,221
770,2007,,,221
771,2008,98.7853622436523,49.8062286376953,221
772,2009,106.299758911133,60.1938591003418,221
773,2010,118.86686706543,60.6591796875,221
774,2011,126.324501037598,61.5043792724609,221
775,2012,127.326202392578,61.1231498718262,221
776,2013,125.654190063477,59.7372093200684,221
777,2014,121.61612701416,62.4990081787109,221
778,2015,116.409530639648,67.9509201049805,221
779,2016,109.481033325195,74.3181304931641,221
780,2002,113.052391052246,59.0185813903809,64
781,2003,112.555458068848,58.5688781738281,64
782,2004,111.952903747559,59.2247695922852,64
783,2005,111.728813171387,61.8784484863281,64
784,2006,111.633682250977,64.196907043457,64
785,2007,112.936187744141,65.9169006347656,64
786,2008,,,64
787,2009,110.776641845703,,64
788,2010,115.831832885742,88.7387924194336,64
789,2011,116.799880981445,92.8492126464844,64
790,2012,117.546081542969,97.6966018676758,64
791,2013,115.074508666992,101.394660949707,64
792,2014,113.307769775391,104.477127075195,64
793,2015,113.817092895508,107.700393676758,64
794,2016,107.622817993164,107.223197937012,64
795,2002,93.3265686035156,79.5424728393555,65
796,2003,94.7790908813477,79.2965316772461,65
797,2004,96.2977905273438,78.9228591918945,65
798,2005,96.8983688354492,,65
799,2006,99.5061721801758,,65
800,2007,101.507308959961,,65
801,2008,,,65
802,2009,104.01000213623,66.6254196166992,65
803,2010,103.581916809082,69.1484680175781,65
804,2011,98.827880859375,78.9008636474609,65
805,2012,103.007873535156,80.7650985717773,65
806,2013,102.523750305176,82.7924118041992,65
807,2014,101.127746582031,83.1927795410156,65
808,2015,,,65
809,2016,103.624519348145,85.9409484863281,65
810,2002,113.822570800781,63.2069816589355,66
811,2003,115.914848327637,65.9788970947266,66
812,2004,118.613182067871,69.0138473510742,66
813,2005,118.653991699219,68.0296783447266,66
814,2006,118.160079956055,67.3260726928711,66
815,2007,124.020248413086,67.0135192871094,66
816,2008,116.42887878418,66.4369125366211,66
