id_sante,id_country,Year,Morts,Morts_estimées,Naissances,Naissances_estimées,Period life expectancy at birth - Sex: all - Age: 0
4492,242,2063,,580.0,,245.0,
4493,242,2064,,589.0,,244.0,
4494,242,2065,,585.0,,244.0,
4495,242,2066,,588.0,,244.0,
4496,242,2067,,595.0,,243.0,
4497,242,2068,,596.0,,242.0,
4498,242,2069,,593.0,,241.0,
4499,242,2070,,596.0,,240.0,
4500,242,2071,,593.0,,239.0,
4501,242,2072,,591.0,,237.0,
4502,242,2073,,590.0,,236.0,
4503,242,2074,,588.0,,235.0,
4504,242,2075,,583.0,,232.0,
4505,242,2076,,575.0,,230.0,
4506,242,2077,,574.0,,229.0,
4507,242,2078,,563.0,,228.0,
4508,242,2079,,558.0,,226.0,
4509,242,2080,,548.0,,225.0,
4510,242,2081,,540.0,,223.0,
4511,242,2082,,529.0,,221.0,
4512,242,2083,,524.0,,219.0,
4513,242,2084,,520.0,,218.0,
4514,242,2085,,510.0,,216.0,
4515,242,2086,,501.99997,,214.0,
4516,242,2087,,493.0,,213.0,
4517,242,2088,,487.0,,212.0,
4518,242,2089,,482.0,,211.0,
4519,242,2090,,477.0,,210.0,
4520,242,2091,,471.0,,210.0,
4521,242,2092,,466.0,,210.0,
4522,242,2093,,459.0,,209.0,
4523,242,2094,,457.0,,208.0,
4524,242,2095,,453.0,,207.0,
4525,242,2096,,449.0,,207.0,
4526,242,2097,,443.0,,206.0,
4527,242,2098,,438.0,,205.0,
4528,242,2099,,436.0,,204.0,
4529,242,2100,,431.0,,202.0,
4530,33,1950,842.0,,2348.0,,50.0
4531,33,1951,884.0,,2558.0,,51.0
4532,33,1952,905.0,,2711.0,,52.0
4533,33,1953,927.0,,2888.0,,53.0
4534,33,1954,946.0,,3085.0,,53.0
4535,33,1955,962.0,,3290.0,,53.0
4536,33,1956,976.0,,3494.0,,54.0
4537,33,1957,980.0,,3699.0,,54.0
4538,33,1958,991.0,,3893.0,,55.0
4539,33,1959,1008.0,,4054.0,,56.0
4540,33,1960,1011.00006,,4173.0,,57.0
4541,33,1961,989.0,,4161.0,,58.0
4542,33,1962,1013.0,,4144.0,,58.0
4543,33,1963,948.0,,4146.0,,60.0
4544,33,1964,941.0,,4207.0,,61.0
4545,33,1965,946.00006,,4273.0,,61.0
4546,33,1966,938.0,,4343.0,,62.0
4547,33,1967,934.0,,4418.0,,63.0
4548,33,1968,941.0,,4489.0,,63.0
4549,33,1969,938.0,,4557.0,,64.0
4550,33,1970,935.0,,4631.0,,64.0
4551,33,1971,892.0,,4776.0,,65.0
4552,33,1972,866.0,,4956.0,,65.0
4553,33,1973,865.0,,5080.0,,66.0
4554,33,1974,854.00006,,5192.0,,67.0
4555,33,1975,856.0,,5285.0,,67.0
4556,33,1976,849.0,,5370.0,,68.0
4557,33,1977,857.0,,5446.0,,68.0
4558,33,1978,851.0,,5521.0,,68.0
4559,33,1979,857.0,,5573.0,,69.0
4560,33,1980,860.0,,5635.0,,69.0
4561,33,1981,868.0,,5707.0,,70.0
4562,33,1982,877.00006,,5810.0,,70.0
4563,33,1983,888.0,,6028.0,,70.0
4564,33,1984,910.0,,6279.0,,70.0
4565,33,1985,919.0,,6542.0,,71.0
4566,33,1986,936.0,,6764.0,,71.0
4567,33,1987,957.0,,6973.0,,71.0
4568,33,1988,969.0,,7108.0,,71.0
4569,33,1989,986.0,,7190.0,,71.0
4570,33,1990,1003.99994,,7268.0,,72.0
4571,33,1991,1019.00006,,7276.0,,72.0
4572,33,1992,1031.0,,7198.0,,72.0
4573,33,1993,1039.0,,7083.0,,72.0
4574,33,1994,1049.0,,6954.0,,73.0
4575,33,1995,1061.0,,6805.0,,73.0
4576,33,1996,1067.0,,6674.0,,73.0
4577,33,1997,1084.0,,6599.0,,73.0
4578,33,1998,1093.0,,6560.0,,74.0
4579,33,1999,1113.0,,6500.0,,74.0
4580,33,2000,1134.0001,,6464.0,,74.0
4581,33,2001,1154.0,,6433.0,,74.0
4582,33,2002,1183.0,,6355.0,,74.0
4583,33,2003,1214.0,,6252.0,,75.0
4584,33,2004,1254.0,,6128.0,,75.0
4585,33,2005,1296.0,,5998.0,,75.0
4586,33,2006,1340.0,,5930.0,,75.0
4587,33,2007,1392.0,,5913.0,,75.0
4588,33,2008,1427.0,,6050.0,,75.0
4589,33,2009,1465.0,,6252.0,,75.0
4590,33,2010,1498.0,,6504.0,,75.0
4591,33,2011,1534.0,,6776.0,,75.0
4592,33,2012,1584.0,,6933.0,,75.0
4593,33,2013,1649.0,,6955.0,,75.0
4594,33,2014,1722.0,,6929.0,,75.0
4595,33,2015,1798.0,,6856.0,,75.0
4596,33,2016,1872.0,,6749.0,,75.0
4597,33,2017,1949.0,,6636.0,,75.0
4598,33,2018,2029.0,,6534.0,,75.0
4599,33,2019,2116.0,,6451.0,,75.0
4600,33,2020,2197.0,,6391.0,,75.0
4601,33,2021,2363.0,,6351.0,,75.0
4602,33,2022,2986.0,,6305.0,,
4603,33,2023,2396.0,,6237.0,,
4604,33,2024,,2470.0,,6167.0,
4605,33,2025,,2542.0,,6062.0,
4606,33,2026,,2614.0,,5974.0,
4607,33,2027,,2692.0,,5895.0,
4608,33,2028,,2770.0,,5828.0,
4609,33,2029,,2858.0,,5753.0,
4610,33,2030,,2944.0,,5681.0,
4611,33,2031,,3036.0,,5624.0,
4612,33,2032,,3128.0,,5577.0,
4613,33,2033,,3219.0,,5533.0,
4614,33,2034,,3324.0,,5485.0,
4615,33,2035,,3419.0,,5448.0,
4616,33,2036,,3524.0,,5417.0,
4617,33,2037,,3633.0002,,5394.0,
4618,33,2038,,3734.0,,5374.0,
4619,33,2039,,3848.0,,5358.0,
4620,33,2040,,3948.0,,5355.0,
4621,33,2041,,4056.0002,,5352.0,
4622,33,2042,,4163.0,,5352.0,
4623,33,2043,,4276.0,,5354.0,
4624,33,2044,,4381.0,,5349.0,
4625,33,2045,,4488.0,,5353.0,
4626,33,2046,,4589.0,,5345.0,
4627,33,2047,,4697.0,,5332.0,
4628,33,2048,,4805.0,,5327.0,
4629,33,2049,,4903.0,,5307.0,
4630,33,2050,,5006.0,,5281.0,
4631,33,2051,,5103.0,,5263.0,
4632,33,2052,,5198.0,,5231.0,
4633,33,2053,,5296.0,,5200.0,
4634,33,2054,,5389.0,,5170.0,
4635,33,2055,,5480.0,,5135.0,
4636,33,2056,,5567.0,,5099.0,
4637,33,2057,,5659.0,,5056.0,
4638,33,2058,,5744.0,,5008.0,
4639,33,2059,,5828.0,,4966.0,
4640,33,2060,,5912.0,,4924.0,
4641,33,2061,,5983.0,,4894.0,
4642,33,2062,,6054.0,,4857.0,
4643,33,2063,,6118.0,,4827.0,
4644,33,2064,,6187.0,,4803.0,
4645,33,2065,,6240.0005,,4767.0,
4646,33,2066,,6294.0,,4740.0,
4647,33,2067,,6341.0,,4718.0,
4648,33,2068,,6381.0,,4694.0,
4649,33,2069,,6419.0,,4676.0,
4650,33,2070,,6455.0,,4664.0,
4651,33,2071,,6485.0,,4659.0,
4652,33,2072,,6502.0,,4653.0,
4653,33,2073,,6524.0,,4647.0,
4654,33,2074,,6537.0,,4640.0,
4655,33,2075,,6544.0,,4631.0,
4656,33,2076,,6538.0,,4620.0,
4657,33,2077,,6535.0,,4614.0,
4658,33,2078,,6519.0,,4598.0,
4659,33,2079,,6499.0,,4588.0,
4660,33,2080,,6487.0,,4572.0,
4661,33,2081,,6452.0,,4552.0,
4662,33,2082,,6427.0,,4529.0,
4663,33,2083,,6387.0,,4509.0,
4664,33,2084,,6346.0,,4483.0,
4665,33,2085,,6311.0,,4460.0,
4666,33,2086,,6261.0,,4432.0,
4667,33,2087,,6212.0,,4407.0,
4668,33,2088,,6166.0,,4383.0,
4669,33,2089,,6128.0005,,4356.0,
4670,33,2090,,6086.0,,4321.0,
4671,33,2091,,6038.0,,4295.0,
4672,33,2092,,6002.0,,4267.0,
4673,33,2093,,5967.0,,4242.0,
4674,33,2094,,5935.0,,4223.0,
4675,33,2095,,5898.0,,4201.0,
4676,33,2096,,5871.9995,,4178.0,
4677,33,2097,,5852.0,,4156.0,
4678,33,2098,,5829.0,,4142.0,
4679,33,2099,,5807.0,,4119.0,
4680,33,2100,,5789.0,,4099.0,
4681,34,1950,72273.0,,155976.0,,61.0
4682,34,1951,76683.0,,154771.0,,61.0
4683,34,1952,84069.0,,155252.0,,60.0
4684,34,1953,67294.0,,153693.0,,64.0
4685,34,1954,67676.0,,150035.0,,64.0
4686,34,1955,67300.0,,150663.0,,65.0
4687,34,1956,70506.01,,147258.0,,65.0
4688,34,1957,65169.0,,139930.0,,67.0
4689,34,1958,60204.0,,136772.0,,69.0
4690,34,1959,73305.0,,135427.0,,67.0
4691,34,1960,63370.0,,139856.0,,69.0
4692,34,1961,62292.0,,137293.0,,70.0
4693,34,1962,69379.0,,133545.0,,70.0
4694,34,1963,65825.0,,131470.0,,70.0
4695,34,1964,64273.004,,130335.01,,71.0
4696,34,1965,66536.0,,126042.0,,71.0
4697,34,1966,68033.0,,122817.0,,71.0
4698,34,1967,74544.0,,125005.0,,70.0
4699,34,1968,72310.0,,141428.0,,71.0
4700,34,1969,79936.0,,143421.0,,70.0
4701,34,1970,77003.0,,139135.0,,71.0
4702,34,1971,82588.0,,135569.0,,71.0
4703,34,1972,83935.0,,131930.0,,71.0
4704,34,1973,81467.0,,139965.0,,71.0
4705,34,1974,85004.0,,149224.0,,71.0
4706,34,1975,89792.0,,145836.0,,71.0
4707,34,1976,87996.0,,145128.0,,71.0
4708,34,1977,93920.0,,141762.0,,71.0
4709,34,1978,92146.0,,137147.0,,71.0
4710,34,1979,93879.0,,135007.0,,71.0
4711,34,1980,97465.01,,128347.0,,71.0
4712,34,1981,95208.0,,124725.0,,72.0
4713,34,1982,100230.0,,124267.0,,71.0
4714,34,1983,102129.0,,123017.0,,71.0
4715,34,1984,101279.0,,121842.0,,71.0
4716,34,1985,107004.0,,119186.0,,71.0
4717,34,1986,104160.0,,119338.0,,72.0
4718,34,1987,107757.0,,116591.0,,71.0
4719,34,1988,107840.0,,117454.0,,71.0
4720,34,1989,107472.0,,113679.0,,72.0
4721,34,1990,109392.0,,106675.0,,71.0
4722,34,1991,111230.0,,96993.0,,71.0
4723,34,1992,108951.0,,89710.0,,71.0
4724,34,1993,109726.0,,84354.0,,71.0
4725,34,1994,112173.99,,79261.0,,71.0
4726,34,1995,114882.0,,72113.0,,71.0
4727,34,1996,117296.0,,71258.0,,71.0
4728,34,1997,121886.0,,63819.0,,70.0
4729,34,1998,118173.01,,64661.004,,71.0
4730,34,1999,111808.0,,70955.0,,72.0
4731,34,2000,115129.0,,72135.0,,72.0
4732,34,2001,112176.0,,67967.0,,72.0
4733,34,2002,112433.0,,67094.0,,72.0
4734,34,2003,111795.0,,67996.0,,72.0
4735,34,2004,109949.0,,70567.0,,73.0
4736,34,2005,113224.0,,71885.0,,73.0
4737,34,2006,113227.0,,74681.0,,73.0
4738,34,2007,112809.0,,76095.0,,73.0
4739,34,2008,110236.0,,78327.0,,73.0
4740,34,2009,107824.0,,81232.0,,74.0
4741,34,2010,109563.0,,76057.0,,74.0
4742,34,2011,107961.0,,71337.0,,74.0
4743,34,2012,109021.0,,69316.0,,74.0
4744,34,2013,104158.0,,66702.0,,75.0
4745,34,2014,108799.0,,67457.0,,74.0
4746,34,2015,110010.0,,65896.0,,75.0
4747,34,2016,107362.0,,65025.0,,75.0
4748,34,2017,109605.0,,63939.0,,75.0
4749,34,2018,108365.0,,62236.0,,75.0
4750,34,2019,107891.0,,61503.0,,75.0
4751,34,2020,124102.0,,58839.0,,74.0
4752,34,2021,148512.0,,59000.0,,72.0
4753,34,2022,115520.0,,64058.0,,
4754,34,2023,102975.0,,62645.0,,
4755,34,2024,,103053.0,,61463.0,
4756,34,2025,,102612.0,,60380.0,
4757,34,2026,,102226.0,,59343.0,
4758,34,2027,,101969.0,,58292.0,
4759,34,2028,,101682.0,,57396.0,
4760,34,2029,,101384.0,,56474.0,
4761,34,2030,,101111.0,,55667.0,
4762,34,2031,,100850.0,,54936.0,
4763,34,2032,,100540.0,,54413.0,
4764,34,2033,,100228.0,,53937.0,
4765,34,2034,,99931.0,,53596.0,
4766,34,2035,,99575.0,,53280.0,
4767,34,2036,,99125.0,,52992.0,
4768,34,2037,,98645.0,,52739.0,
4769,34,2038,,98085.0,,52472.0,
4770,34,2039,,97445.0,,52284.0,
4771,34,2040,,96732.0,,52026.0,
4772,34,2041,,96001.0,,51816.0,
4773,34,2042,,95200.0,,51619.0,
4774,34,2043,,94422.0,,51346.0,
4775,34,2044,,93594.0,,50987.0,
4776,34,2045,,92756.0,,50523.0,
4777,34,2046,,91930.0,,50007.0,
4778,34,2047,,91088.0,,49453.0,
4779,34,2048,,90296.0,,48916.0,
4780,34,2049,,89602.0,,48353.0,
4781,34,2050,,88869.0,,47774.0,
4782,34,2051,,88213.0,,47218.0,
4783,34,2052,,87633.0,,46618.0,
4784,34,2053,,87039.0,,46042.0,
4785,34,2054,,86512.0,,45427.0,
4786,34,2055,,86043.0,,44848.0,
4787,34,2056,,85470.0,,44291.0,
4788,34,2057,,85003.0,,43718.0,
4789,34,2058,,84574.0,,43204.0,
4790,34,2059,,84171.0,,42603.0,
4791,34,2060,,83736.0,,42088.0,
4792,34,2061,,83292.0,,41610.0,
4793,34,2062,,82755.0,,41097.0,
4794,34,2063,,82135.0,,40679.0,
4795,34,2064,,81545.0,,40294.0,
4796,34,2065,,80915.0,,39899.0,
4797,34,2066,,80168.0,,39552.0,
4798,34,2067,,79351.0,,39270.0,
4799,34,2068,,78471.0,,38985.0,
4800,34,2069,,77517.0,,38714.0,
4801,34,2070,,76461.0,,38474.0,
4802,34,2071,,75424.0,,38217.0,
4803,34,2072,,74376.0,,37977.0,
4804,34,2073,,73212.0,,37784.0,
4805,34,2074,,72035.0,,37542.0,
4806,34,2075,,70875.0,,37247.0,
4807,34,2076,,69578.0,,36958.0,
4808,34,2077,,68319.0,,36657.0,
4809,34,2078,,67065.0,,36345.0,
4810,34,2079,,65798.99,,36026.0,
4811,34,2080,,64563.004,,35623.0,
4812,34,2081,,63316.0,,35210.0,
4813,34,2082,,62064.0,,34868.0,
4814,34,2083,,60806.0,,34476.0,
4815,34,2084,,59568.0,,34109.0,
4816,34,2085,,58423.0,,33710.0,
4817,34,2086,,57309.0,,33342.0,
4818,34,2087,,56260.0,,32974.0,
4819,34,2088,,55349.0,,32602.002,
4820,34,2089,,54537.0,,32251.0,
4821,34,2090,,53828.0,,31885.0,
4822,34,2091,,53237.0,,31566.0,
4823,34,2092,,52742.0,,31219.0,
4824,34,2093,,52415.0,,30891.0,
4825,34,2094,,52108.0,,30590.0,
4826,34,2095,,51925.0,,30292.0,
4827,34,2096,,51761.0,,29973.0,
4828,34,2097,,51593.996,,29703.0,
4829,34,2098,,51469.0,,29435.0,
4830,34,2099,,51288.004,,29208.0,
4831,34,2100,,51168.0,,28933.0,
4832,35,1950,119316.0,,182668.0,,33.0
4833,35,1951,119023.0,,186498.0,,33.0
4834,35,1952,119955.0,,190392.0,,34.0
4835,35,1953,120889.0,,194157.0,,34.0
4836,35,1954,121947.0,,197495.0,,34.0
4837,35,1955,123106.99,,201189.0,,34.0
4838,35,1956,124281.0,,204826.0,,35.0
4839,35,1957,125274.0,,208423.0,,35.0
4840,35,1958,126508.99,,212549.0,,35.0
4841,35,1959,127679.0,,216817.0,,36.0
4842,35,1960,128705.0,,220760.0,,36.0
4843,35,1961,130063.0,,225120.0,,36.0
4844,35,1962,130908.01,,229473.0,,37.0
4845,35,1963,131986.0,,233745.0,,37.0
4846,35,1964,133304.0,,239047.0,,37.0
4847,35,1965,134400.0,,243947.0,,38.0
4848,35,1966,135663.0,,249007.0,,38.0
4849,35,1967,136868.0,,254087.0,,38.0
4850,35,1968,138178.0,,259449.0,,39.0
4851,35,1969,139660.0,,263324.0,,39.0
4852,35,1970,139827.0,,267637.0,,39.0
4853,35,1971,140916.0,,271837.0,,40.0
4854,35,1972,140814.0,,276569.0,,40.0
4855,35,1973,140831.0,,282586.0,,41.0
4856,35,1974,140007.0,,289230.0,,41.0
4857,35,1975,139358.0,,296527.0,,42.0
4858,35,1976,138443.02,,303669.0,,43.0
4859,35,1977,137847.0,,313515.0,,44.0
4860,35,1978,137677.0,,324695.0,,45.0
4861,35,1979,138142.0,,334790.0,,46.0
4862,35,1980,138179.0,,343426.0,,47.0
4863,35,1981,139898.0,,352518.0,,47.0
4864,35,1982,139620.0,,360517.0,,48.0
4865,35,1983,140943.0,,369411.0,,48.0
4866,35,1984,142540.0,,380386.0,,49.0
4867,35,1985,144784.0,,391358.0,,49.0
4868,35,1986,147028.0,,399947.0,,49.0
4869,35,1987,149638.0,,407371.0,,49.0
4870,35,1988,152045.0,,414120.0,,49.0
4871,35,1989,154816.0,,422134.0,,49.0
4872,35,1990,157785.0,,431638.0,,49.0
4873,35,1991,161035.0,,441154.0,,49.0
4874,35,1992,163771.0,,448393.0,,49.0
4875,35,1993,166565.0,,455606.0,,49.0
4876,35,1994,169389.0,,465852.0,,49.0
4877,35,1995,172357.02,,478234.0,,49.0
4878,35,1996,175138.0,,490961.0,,50.0
4879,35,1997,179645.0,,501905.0,,49.0
4880,35,1998,179115.0,,512302.0,,50.0
4881,35,1999,180993.0,,523612.0,,50.0
4882,35,2000,182835.0,,539498.0,,51.0
4883,35,2001,184408.0,,552129.0,,51.0
4884,35,2002,186757.0,,564087.0,,51.0
4885,35,2003,187543.0,,582049.0,,52.0
4886,35,2004,187130.0,,595700.0,,52.0
4887,35,2005,186583.0,,613825.0,,53.0
4888,35,2006,187564.0,,637917.0,,54.0
4889,35,2007,187476.0,,654744.0,,54.0
4890,35,2008,184973.0,,670185.0,,55.0
4891,35,2009,183969.0,,683565.0,,56.0
4892,35,2010,183353.0,,698825.0,,56.0
4893,35,2011,181694.98,,712470.0,,57.0
4894,35,2012,181757.0,,726047.0,,58.0
4895,35,2013,181860.0,,737957.0,,58.0
4896,35,2014,181681.0,,744883.0,,58.0
4897,35,2015,181355.0,,751910.0,,59.0
4898,35,2016,181101.0,,752608.0,,59.0
4899,35,2017,180579.0,,750548.0,,60.0
4900,35,2018,179403.0,,735902.0,,60.0
4901,35,2019,179512.0,,719512.0,,60.0
4902,35,2020,178808.0,,703172.0,,60.0
4903,35,2021,185536.0,,713006.0,,59.0
4904,35,2022,183104.0,,721256.0,,
4905,35,2023,183374.0,,728612.0,,
4906,35,2024,,186377.0,,737914.0,
4907,35,2025,,188694.0,,741692.0,
4908,35,2026,,191225.0,,747913.0,
4909,35,2027,,193662.0,,752646.0,
4910,35,2028,,196317.0,,759062.0,
4911,35,2029,,199083.0,,763842.0,
4912,35,2030,,201952.0,,771656.0,
4913,35,2031,,204903.0,,778963.0,
4914,35,2032,,208204.0,,786184.0,
4915,35,2033,,211519.0,,795934.0,
4916,35,2034,,214888.0,,801327.0,
4917,35,2035,,218419.0,,803542.0,
4918,35,2036,,221816.0,,805574.0,
4919,35,2037,,225458.0,,807161.0,
4920,35,2038,,229034.0,,808048.0,
4921,35,2039,,232723.0,,810740.0,
4922,35,2040,,236472.98,,810740.0,
4923,35,2041,,240579.0,,811937.0,
4924,35,2042,,244658.0,,813069.0,
4925,35,2043,,248879.0,,813355.0,
4926,35,2044,,253157.0,,813710.0,
4927,35,2045,,257575.98,,811303.0,
4928,35,2046,,262150.0,,809809.0,
4929,35,2047,,266702.0,,807994.0,
4930,35,2048,,271639.97,,806051.0,
4931,35,2049,,276539.0,,804076.0,
4932,35,2050,,281673.0,,801686.0,
4933,35,2051,,286886.0,,799610.0,
4934,35,2052,,292328.0,,797777.0,
4935,35,2053,,297915.0,,795775.0,
4936,35,2054,,303848.0,,795016.0,
4937,35,2055,,309993.0,,794188.0,
4938,35,2056,,316161.0,,793143.0,
4939,35,2057,,322401.0,,792509.0,
4940,35,2058,,328785.0,,791456.0,
4941,35,2059,,335265.0,,790162.0,
4942,35,2060,,341595.0,,789412.0,
4943,35,2061,,348409.0,,788237.0,
4944,35,2062,,354813.0,,786511.0,
4945,35,2063,,361647.0,,785518.0,
4946,35,2064,,368584.0,,784327.0,
4947,35,2065,,375422.0,,782572.0,
4948,35,2066,,382504.0,,781519.0,
4949,35,2067,,389292.0,,779576.0,
4950,35,2068,,396438.0,,778416.0,
4951,35,2069,,403718.03,,776013.0,
4952,35,2070,,410828.0,,772232.0,
4953,35,2071,,417934.0,,769534.0,
4954,35,2072,,425251.97,,766558.0,
4955,35,2073,,432859.0,,762743.0,
4956,35,2074,,440616.0,,758630.0,
4957,35,2075,,448218.0,,754212.0,
4958,35,2076,,456144.0,,750529.0,
4959,35,2077,,464317.0,,746318.0,
4960,35,2078,,472006.0,,742577.0,
4961,35,2079,,480502.0,,738909.0,
4962,35,2080,,488505.97,,734502.0,
4963,35,2081,,496376.0,,730183.0,
4964,35,2082,,504674.0,,726357.0,
4965,35,2083,,513049.0,,723440.0,
4966,35,2084,,521021.0,,720380.0,
4967,35,2085,,529030.0,,717262.0,
4968,35,2086,,536385.0,,712919.0,
4969,35,2087,,543596.0,,710310.0,
4970,35,2088,,550600.0,,707513.0,
4971,35,2089,,557276.0,,704420.0,
4972,35,2090,,563333.0,,700965.0,
4973,35,2091,,569504.0,,697031.0,
4974,35,2092,,574824.0,,693410.0,
4975,35,2093,,579955.0,,690370.0,
4976,35,2094,,585093.0,,687868.0,
4977,35,2095,,589471.0,,684938.0,
4978,35,2096,,593709.0,,682420.0,
4979,35,2097,,597732.0,,678902.0,
4980,35,2098,,601314.0,,674996.0,
4981,35,2099,,604094.0,,670659.0,
4982,35,2100,,607075.0,,667268.0,
4983,36,1950,52656.004,,117211.0,,41.0
4984,36,1951,54451.0,,118043.0,,41.0
4985,36,1952,55406.004,,118830.0,,41.0
4986,36,1953,56131.0,,120089.0,,41.0
4987,36,1954,56728.0,,121062.0,,42.0
4988,36,1955,57306.0,,122309.0,,42.0
4989,36,1956,57741.0,,123395.0,,42.0
4990,36,1957,58144.0,,124544.0,,42.0
4991,36,1958,58563.0,,126042.0,,43.0
4992,36,1959,59038.0,,127728.0,,43.0
4993,36,1960,59586.004,,129619.0,,43.0
4994,36,1961,60371.996,,131590.0,,43.0
4995,36,1962,61818.0,,136528.0,,43.0
4996,36,1963,62895.0,,138863.0,,44.0
4997,36,1964,64101.996,,141629.0,,44.0
4998,36,1965,70521.0,,148729.0,,42.0
4999,36,1966,68059.0,,151709.0,,44.0
5000,36,1967,70513.0,,156887.0,,43.0
5001,36,1968,72153.0,,160921.0,,43.0
5002,36,1969,75035.99,,165892.0,,43.0
5003,36,1970,76045.0,,168521.0,,43.0
5004,36,1971,78087.0,,173238.0,,43.0
5005,36,1972,145990.0,,176528.0,,26.0
5006,36,1973,93684.0,,168491.0,,37.0
5007,36,1974,78810.0,,174302.0,,43.0
5008,36,1975,80813.0,,181986.0,,43.0
5009,36,1976,81882.0,,186274.0,,43.0
5010,36,1977,82960.0,,191451.0,,44.0
5011,36,1978,83977.0,,198859.0,,44.0
5012,36,1979,84743.0,,208120.0,,45.0
5013,36,1980,84325.0,,212072.0,,45.0
5014,36,1981,87674.0,,233906.0,,46.0
5015,36,1982,87401.0,,234484.0,,47.0
5016,36,1983,88177.0,,240972.0,,48.0
5017,36,1984,88704.0,,243073.0,,48.0
5018,36,1985,90258.0,,247150.0,,49.0
5019,36,1986,91965.99,,248139.0,,48.0
5020,36,1987,94187.0,,251669.0,,48.0
5021,36,1988,111525.0,,256756.02,,43.0
5022,36,1989,101922.0,,259467.02,,46.0
5023,36,1990,105477.0,,262095.0,,45.0
5024,36,1991,108965.99,,265120.0,,44.0
5025,36,1992,111226.0,,267650.0,,44.0
5026,36,1993,148745.0,,277647.0,,37.0
5027,36,1994,101081.0,,214046.0,,44.0
5028,36,1995,112487.0,,272773.0,,44.0
5029,36,1996,112773.0,,271695.0,,44.0
5030,36,1997,105976.0,,256381.02,,45.0
5031,36,1998,102066.0,,256079.02,,47.0
5032,36,1999,100800.0,,267499.0,,48.0
5033,36,2000,102582.0,,276449.0,,48.0
5034,36,2001,100969.0,,285509.0,,48.0
5035,36,2002,98655.0,,300548.0,,50.0
5036,36,2003,97324.0,,313617.0,,51.0
5037,36,2004,96210.0,,331100.0,,52.0
5038,36,2005,96782.0,,350183.0,,53.0
5039,36,2006,96462.0,,366335.0,,54.0
5040,36,2007,96050.0,,381375.0,,55.0
5041,36,2008,96093.0,,396840.0,,56.0
5042,36,2009,96384.0,,415969.0,,56.0
5043,36,2010,98541.0,,440345.0,,57.0
5044,36,2011,97878.0,,446809.0,,58.0
5045,36,2012,96686.0,,450756.0,,58.0
5046,36,2013,96055.0,,458280.0,,59.0
5047,36,2014,95524.0,,463323.0,,60.0
5048,36,2015,95985.0,,466834.0,,60.0
5049,36,2016,92265.0,,450656.0,,61.0
5050,36,2017,90491.0,,444372.0,,62.0
5051,36,2018,89648.0,,441348.0,,62.0
5052,36,2019,90615.0,,448292.0,,62.0
5053,36,2020,90724.0,,452381.0,,62.0
5054,36,2021,94727.0,,454572.0,,62.0
5055,36,2022,93200.01,,456995.0,,
5056,36,2023,91958.0,,460882.0,,
5057,36,2024,,93703.0,,466545.0,
5058,36,2025,,95317.0,,468720.0,
5059,36,2026,,96877.0,,471624.0,
5060,36,2027,,98560.0,,475895.0,
5061,36,2028,,100480.0,,483052.0,
5062,36,2029,,102591.0,,491466.0,
5063,36,2030,,104679.0,,500614.0,
5064,36,2031,,106766.0,,509473.0,
5065,36,2032,,108954.0,,518797.0,
5066,36,2033,,111153.0,,528492.0,
5067,36,2034,,113333.0,,532619.0,
5068,36,2035,,115536.0,,541535.0,
5069,36,2036,,117742.01,,545733.0,
5070,36,2037,,120043.0,,552393.0,
5071,36,2038,,122501.0,,559216.0,
5072,36,2039,,124901.0,,564944.0,
5073,36,2040,,127448.0,,569942.0,
5074,36,2041,,130004.0,,574363.0,
5075,36,2042,,132480.0,,577376.0,
5076,36,2043,,135218.0,,580343.0,
5077,36,2044,,138058.0,,582167.0,
5078,36,2045,,140985.0,,583556.0,
5079,36,2046,,143919.0,,583357.0,
5080,36,2047,,146746.0,,581658.0,
5081,36,2048,,149886.0,,580500.0,
5082,36,2049,,153020.0,,578564.0,
5083,36,2050,,156338.0,,578377.0,
5084,36,2051,,159546.0,,576441.0,
5085,36,2052,,163079.0,,576488.0,
5086,36,2053,,166788.0,,576606.0,
5087,36,2054,,170385.0,,576396.0,
5088,36,2055,,174267.0,,577243.0,
5089,36,2056,,178071.0,,576507.0,
5090,36,2057,,181903.0,,577053.0,
5091,36,2058,,185879.0,,577518.0,
5092,36,2059,,189999.0,,578684.0,
5093,36,2060,,194143.0,,580419.0,
5094,36,2061,,198126.0,,582727.0,
5095,36,2062,,202390.0,,585000.0,
5096,36,2063,,206545.0,,587183.0,
5097,36,2064,,210619.0,,589161.0,
5098,36,2065,,214837.0,,591147.0,
5099,36,2066,,218966.0,,593625.0,
5100,36,2067,,223134.0,,595181.0,
5101,36,2068,,227512.0,,596593.0,
5102,36,2069,,231647.0,,598301.0,
5103,36,2070,,235796.0,,598992.0,
5104,36,2071,,239825.0,,599143.0,
5105,36,2072,,243801.0,,598228.0,
5106,36,2073,,247970.0,,598008.0,
5107,36,2074,,252371.0,,596670.0,
5108,36,2075,,256829.02,,595908.0,
5109,36,2076,,261484.02,,594306.0,
5110,36,2077,,266147.0,,592016.0,
5111,36,2078,,271284.0,,590234.0,
5112,36,2079,,276204.0,,587837.0,
5113,36,2080,,281433.0,,585357.0,
5114,36,2081,,286585.0,,581844.0,
5115,36,2082,,292283.0,,580908.0,
5116,36,2083,,297971.0,,578813.0,
5117,36,2084,,303507.0,,575835.0,
5118,36,2085,,309214.0,,573625.0,
